track_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
75,0.602,0.881,1,-5.875,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587
65,0.602,0.894,4,-3.975,0.032,0.00154,0,0.433,0.643,125.988,180800
47,0.602,0.922,11,-3.061,0.0386,0.00632,0,0.284,0.396,104.101,169733
48,0.602,0.843,4,-6.076,0.0395,0.00251,0.00012,0.299,0.25,116.062,208347
4,0.602,0.723,6,-3.021,0.0405,0.168,0,0.0781,0.293,122.812,239853
46,0.602,0.658,1,-5.947,0.055,0.0233,0.00006,0.229,0.28,145.084,197547
80,0.602,0.658,1,-5.934,0.0558,0.0233,0.00006000000000000000,0.237,0.268,145.031,197547
12,0.602,0.874,1,-5.906,0.0428,0.00476,0.0192,0.108,0.612,125.017,467585
62,0.602,0.691,7,-5.197,0.051,0.0548,0,0.144,0.206,127.967,222307
1,0.602,0.89,9,-8.047,0.0429,0.234,0.00384,0.0453,0.479,148.819,393667
44,0.602,0.784,11,-7.976,0.0313,0.00398,0.0852,0.0931,0.918,133.019,263973
0,0.602,0.871,9,-4.69,0.0346,0.12,0.388,0.413,0.812,125.313,254853
60,0.602,0.807,5,-4.577,0.0545,0.0186,0,0.148,0.424,96.044,189347
7,0.602,0.807,5,-4.577,0.0545,0.0186,0,0.148,0.424,96.044,189338
68,0.602,0.601,9,-8.521,0.0411,0.0367,0.00459,0.312,0.858,122.013,198000
59,0.602,0.304,2,-9.948,0.0736,0.345,0.0231,0.0969,0.156,73.33,240760
52,0.602,0.437,1,-10.426,0.0281,0.00000,0.804,0.351,0.298,90.039,144250
48,0.602,0.228,4,-17.87,0.0982,0.677,0.918,0.331,0.568,73.975,103784
72,0.602,0.725,6,-3.054,0.0393,0.174,0,0.0786,0.304,122.803,239853
58,0.602,0.678,11,-7.516,0.113,0.206,0,0.21,0.558,159.899,257149
48,0.602,0.514,8,-6.629,0.298,0.0173,0.00014,0.353,0.0706,115.233,235400
36,0.602,0.947,9,-4.535,0.143,0.0105,0.881,0.35,0.359,148.907,233565
0,0.602,0.97,8,-3.164,0.313,0.208,0.481,0.702,0.736,165.111,191053
76,0.602,0.751,1,-4.358,0.327,0.173,0,0.667,0.934,163.874,196745
35,0.602,0.851,5,-4.566,0.0443,0.353,0.00001,0.104,0.709,156.796,238467
26,0.602,0.794,4,-5.512,0.0271,0.387,0,0.413,0.624,113.612,294907
64,0.602,0.877,4,-6.606,0.0515,0.00034,0.635,0.0551,0.617,123.679,247962
75,0.602,0.905,2,-4.046,0.0775,0.00020,0.064,0.117,0.411,128.019,304840
64,0.602,0.877,4,-6.606,0.0515,0.00034,0.635,0.0551,0.617,123.679,247962
54,0.602,0.574,5,-8.169,0.0278,0.437,0.00415,0.0751,0.486,87.318,361395
53,0.602,0.668,9,-8.023,0.0308,0.0929,0.00001,0.0708,0.753,120.229,248147
0,0.602,0.614,0,-8.105,0.0387,0.17,0.0684,0.201,0.544,132.206,139600
75,0.602,0.905,2,-4.046,0.0775,0.00020,0.064,0.117,0.411,128.019,304840
54,0.602,0.574,5,-8.169,0.0278,0.437,0.00415,0.0751,0.486,87.318,361395
40,0.602,0.91,8,-4.531,0.0525,0.00072,0.00004,0.132,0.659,128.041,246637
58,0.602,0.907,1,-5.587,0.0522,0.00003,0.00333,0.222,0.461,104.348,258427
49,0.602,0.719,3,-5.095,0.0769,0.383,0,0.121,0.503,95.873,187745
60,0.602,0.807,5,-4.577,0.0545,0.0186,0,0.148,0.424,96.044,189347
76,0.602,0.377,11,-6.213,0.0446,0.731,0,0.0808,0.518,73.877,194853
40,0.602,0.919,6,-4.878,0.0448,0.0532,0,0.314,0.956,124.99,215200
51,0.602,0.841,7,-2.567,0.0426,0.0275,0,0.175,0.325,99.957,242687
76,0.602,0.377,11,-6.213,0.0446,0.731,0,0.0808,0.518,73.877,194853
56,0.602,0.863,5,-5.423,0.0773,0.0178,0,0.389,0.732,150.183,206373
71,0.602,0.726,5,-4.856,0.129,0.382,0,0.0691,0.554,90.108,202667
75,0.602,0.881,1,-5.875,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587
76,0.602,0.377,11,-6.213,0.0446,0.731,0,0.0808,0.518,73.877,194853
39,0.602,0.488,9,-10.473,0.0254,0.738,0.00813,0.966,0.314,76,308783
2,0.602,0.658,1,-10.798,0.356,0.00354,0.0129,0.337,0.658,202.084,246533
0,0.602,0.725,0,-5.678,0.284,0.00434,0.00326,0.193,0.753,120.086,148000
26,0.602,0.794,4,-5.512,0.0271,0.387,0,0.413,0.624,113.612,294907
35,0.602,0.851,5,-4.566,0.0443,0.353,0.00001,0.104,0.709,156.796,238467
55,0.602,0.91,1,-5.125,0.0355,0.00050,0.166,0.112,0.476,121.025,227984
34,0.602,0.959,2,-7.36,0.0493,0.0153,0.799,0.0934,0.239,127.995,213585
38,0.602,0.863,4,-4.635,0.0435,0.00050,0.00002,0.122,0.112,128.01,219375
1,0.602,0.965,10,-0.959,0.074,0.00027,0.00202,0.0859,0.215,128.14,196875
18,0.602,0.936,4,-4.291,0.0335,0.00003,0.0513,0.627,0.0774,127.894,162375
57,0.602,0.965,10,-0.959,0.074,0.00027,0.00202,0.0859,0.215,128.14,196875
1,0.602,0.965,10,-0.959,0.074,0.00027,0.00202,0.0859,0.215,128.14,196875
59,0.602,0.971,0,-6.065,0.0688,0.00409,0.525,0.101,0.0681,149.964,161600
41,0.602,0.901,8,-5.144,0.0412,0.00108,0.45,0.144,0.0376,128.063,203437
49,0.602,0.97,1,-3.994,0.125,0.105,0.0053,0.201,0.364,127.953,177415
0,0.602,0.597,11,-7.703,0.0543,0.0894,0,0.554,0.306,122.926,177561
38,0.602,0.586,9,-7.895,0.241,0.145,0,0.266,0.394,185.9,190459
1,0.602,0.735,10,-4.116,0.0655,0.139,0.00000,0.0677,0.331,114.919,236870
0,0.602,0.928,9,-4.85,0.105,0.0194,0.00131,0.717,0.22,128.022,384000
0,0.602,0.796,9,-5.644,0.0344,0.00123,0.00145,0.606,0.408,128.02,361395
38,0.602,0.863,4,-4.635,0.0435,0.00050,0.00002,0.122,0.112,128.01,219375
39,0.602,0.839,8,-3.561,0.0389,0.0141,0.0083,0.0897,0.402,126.001,228987
74,0.603,0.67,2,-3.882,0.0249,0.00408,0.00000,0.112,0.445,107.995,242974
50,0.603,0.828,9,-5.664,0.0505,0.0616,0.00003,0.138,0.551,77.5,221453
65,0.603,0.872,5,-5.404,0.0792,0.0213,0,0.366,0.691,150.104,206373
1,0.603,0.873,3,-7.024,0.0308,0.0559,0.0314,0.0576,0.75,121.274,187613
46,0.603,0.936,7,-6.571,0.0447,0.00102,0.293,0.359,0.41,121.969,321013
26,0.603,0.677,6,-6.185,0.0305,0.0845,0.00010,0.0938,0.219,121.933,200967
46,0.603,0.892,3,-6.052,0.0319,0.0811,0.00018,0.0873,0.656,102.516,249261
59,0.603,0.512,10,-6.687,0.0402,0.454,0.0001,0.154,0.271,145.91,200267
57,0.603,0.952,6,-3.699,0.0947,0.00189,0.00044,0.317,0.588,133.97,163627
62,0.603,0.879,5,-4.098,0.124,0.0184,0,0.156,0.318,110.125,228253
41,0.603,0.882,11,-2.772,0.0677,0.0089,0.0584,0.632,0.688,172.175,209616
49,0.603,0.688,8,-5.515,0.0358,0.0117,0.75,0.0941,0.561,94.991,195000
35,0.603,0.725,11,-6.277,0.047,0.0571,0.103,0.216,0.502,104.945,183467
43,0.603,0.758,6,-6.389,0.191,0.0308,0,0.863,0.827,86.652,188108
25,0.603,0.809,0,-5.582,0.0314,0.00013,0.0322,0.202,0.542,124.01,280867
21,0.603,0.777,3,-6.875,0.102,0.702,0,0.0821,0.322,145.985,212063
60,0.603,0.827,6,-7.372,0.0714,0.0453,0.619,0.0833,0.311,144.992,268307
1,0.603,0.758,7,-6.896,0.0327,0.215,0.014,0.081,0.834,116.131,210720
37,0.603,0.727,9,-6.085,0.0288,0.0347,0.00001,0.126,0.356,113.011,247453
10,0.603,0.762,8,-11.156,0.0342,0.0211,0.196,0.252,0.92,102.627,213427
64,0.603,0.918,4,-6.652,0.0641,0.216,0.146,0.284,0.452,102.473,233639
38,0.603,0.933,6,-4.43,0.033,0.00094,0.00316,0.0702,0.618,132.042,221627
72,0.603,0.886,5,-3.777,0.0837,0.0004,0,0.26,0.395,126.025,229933
48,0.603,0.67,7,-7.844,0.0369,0.401,0.00001,0.0822,0.385,95.019,220500
38,0.603,0.803,1,-8.554,0.0439,0.0287,0.0216,0.115,0.436,124.995,197760
46,0.603,0.661,0,-5.857,0.088,0.221,0.00030,0.0997,0.919,92.123,181046
54,0.603,0.472,2,-6.005,0.0248,0.582,0.0269,0.107,0.379,88.043,227867
58,0.603,0.661,0,-5.857,0.088,0.221,0.00030,0.0997,0.919,92.123,181046
46,0.603,0.901,2,-4.365,0.0536,0.0313,0,0.857,0.2,175.926,236827
46,0.603,0.901,2,-4.365,0.0536,0.0313,0,0.857,0.2,175.926,236827
0,0.603,0.446,10,-11.064,0.0966,0.121,0.00002,0.111,0.3,140.189,210000
43,0.603,0.917,4,-5.482,0.0348,0.146,0.534,0.0562,0.412,121,257573
51,0.603,0.606,3,-5.06,0.0688,0.0108,0.00157,0.108,0.403,93.06,167173
53,0.603,0.782,2,-4.832,0.162,0.118,0,0.363,0.731,124.303,257893
47,0.603,0.783,6,-4.023,0.062,0.449,0.00001,0.119,0.775,172.041,173104
62,0.603,0.606,9,-6.634,0.114,0.799,0,0.391,0.463,80.176,161613
52,0.603,0.847,8,-3.652,0.0277,0.289,0.00145,0.363,0.547,128.032,157505
52,0.603,0.632,6,-9.499,0.0408,0.46,0.00022,0.0982,0.27,110.998,271200
66,0.603,0.921,8,-3.693,0.391,0.018,0.0001,0.183,0.675,120.201,198533
47,0.603,0.469,6,-8.925,0.0553,0.187,0.738,0.0932,0.705,175.901,279200
65,0.603,0.649,11,-5.848,0.0476,0.0105,0,0.243,0.672,124.073,177209
0,0.603,0.784,3,-4.766,0.0333,0.00928,0.923,0.0936,0.131,127.98,318800
68,0.603,0.865,9,-6.913,0.034,0.00991,0.0227,0.203,0.287,123.987,189498
44,0.603,0.903,4,-1.539,0.0709,0.0377,0,0.629,0.67,127.944,151782
45,0.603,0.849,8,-6.234,0.162,0.0536,0.00008,0.454,0.534,128.015,227695
52,0.603,0.847,8,-3.652,0.0277,0.289,0.00145,0.363,0.547,128.032,157505
24,0.603,0.967,6,-2.723,0.128,0.00765,0.00078,0.641,0.235,127.925,182579
68,0.603,0.865,9,-6.913,0.034,0.00991,0.0227,0.203,0.287,123.987,189498
39,0.603,0.894,6,-3.11,0.0419,0.00204,0.00081,0.356,0.387,124.031,246109
44,0.603,0.857,6,-8.092,0.105,0.00039,0.00078,0.111,0.12,140.023,138268
37,0.603,0.916,2,-5.109,0.0716,0.00218,0.927,0.117,0.0751,128.139,226203
16,0.603,0.983,3,-2.856,0.0792,0.00565,0.678,0.303,0.0315,128.017,179346
56,0.603,0.899,11,-3.688,0.0389,0.0896,0.0585,0.216,0.194,127.987,234928
40,0.603,0.953,7,-3.838,0.0382,0.084,0.878,0.308,0.209,128.032,213750
66,0.603,0.921,8,-3.693,0.391,0.018,0.0001,0.183,0.675,120.201,198533
50,0.603,0.867,11,-4.942,0.0524,0.00028,0.00132,0.1,0.124,135.029,263107
61,0.603,0.7,6,-5.601,0.054,0.314,0,0.336,0.56,95.921,202976
68,0.603,0.865,9,-6.913,0.034,0.00991,0.0227,0.203,0.287,123.987,189498
34,0.603,0.785,0,-6.41,0.0315,0.00010,0.0339,0.371,0.178,122.015,290656
63,0.603,0.953,7,-3.838,0.0382,0.084,0.878,0.308,0.209,128.032,213750
22,0.603,0.979,10,-3.608,0.0626,0.00005,0.928,0.346,0.587,127.948,194691
29,0.603,0.861,4,-3.565,0.0325,0.0215,0.043,0.1,0.72,127.962,224507
27,0.603,0.884,5,-4.571,0.0385,0.00013,0.341,0.742,0.0894,127.984,337500
66,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040
49,0.604,0.733,2,-5.788,0.0348,0.105,0,0.25,0.399,124.885,270904
67,0.604,0.755,0,-10.761,0.0337,0.00030,0.812,0.0625,0.388,137.064,243267
79,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040
36,0.604,0.45,9,-6.564,0.0354,0.651,0,0.0934,0.531,100.347,322027
9,0.604,0.745,9,-4.103,0.0385,0.0161,0,0.0542,0.205,104.941,220573
79,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040
34,0.604,0.957,5,-3.051,0.0755,0.0132,0.00003,0.137,0.808,150.085,196010
62,0.604,0.687,9,-13.928,0.045,0.479,0.95,0.104,0.119,106.896,345187
19,0.604,0.823,5,-12.088,0.034,0.00119,0.351,0.988,0.54,130.518,321773
32,0.604,0.808,9,-6.369,0.0385,0.0538,0.45,0.0649,0.448,150.831,204440
0,0.604,0.985,1,-3.583,0.0322,0.105,0.793,0.0358,0.278,142.959,269640
0,0.604,0.995,7,-4.829,0.0685,0.00005,0.505,0.632,0.114,138.007,264440
11,0.604,0.661,0,-5.914,0.0375,0.234,0,0.0951,0.506,107.016,221440
30,0.604,0.482,7,-11.862,0.0247,0.782,0.883,0.121,0.217,81.968,179250
33,0.604,0.724,5,-4.532,0.146,0.0693,0,0.07,0.419,180.097,202667
52,0.604,0.549,1,-5.554,0.248,0.0684,0.00005,0.356,0.444,131.544,141420
60,0.604,0.841,1,-5.145,0.0423,0.0299,0.00382,0.136,0.578,138.976,203310
47,0.604,0.291,0,-13.967,0.392,0.798,0.889,0.144,0.111,78.066,110769
70,0.604,0.436,2,-8.32,0.188,0.0544,0.00024,0.162,0.239,107.978,361280
19,0.604,0.818,9,-6.166,0.312,0.369,0,0.0565,0.651,176.181,272800
0,0.604,0.812,9,-4.463,0.144,0.0872,0,0.255,0.362,81.563,314560
1,0.604,0.9,0,-2.935,0.0927,0.0183,0.00015,0.0728,0.422,190.029,215867
0,0.604,0.737,7,-6.174,0.292,0.277,0,0.305,0.683,88.243,237613
49,0.604,0.76,5,-4.173,0.392,0.0673,0,0.0697,0.919,204.957,221747
54,0.604,0.742,8,-8.101,0.0315,0.0147,0.00073,0.158,0.123,108.021,222387
55,0.604,0.789,5,-2.437,0.137,0.0104,0.292,0.338,0.563,135.02,217333
34,0.604,0.681,6,-6.496,0.261,0.766,0,0.123,0.462,89.923,143868
15,0.604,0.897,10,-3.678,0.0641,0.0004,0.838,0.327,0.588,102.053,194490
21,0.604,0.697,0,-7.487,0.0282,0.589,0.00006,0.112,0.637,104.033,314920
42,0.604,0.876,9,-3.879,0.0393,0.326,0,0.242,0.804,137.821,169200
58,0.604,0.756,2,-4.85,0.0352,0.0176,0,0.106,0.308,120.436,284987
28,0.604,0.894,9,-5.937,0.0583,0.00429,0,0.158,0.953,133.224,220200
45,0.604,0.907,11,-5.526,0.0699,0.0103,0,0.102,0.499,145.998,225347
1,0.604,0.883,11,-3.821,0.047,0.0254,0,0.0813,0.544,90.001,245533
28,0.604,0.536,9,-6.471,0.0293,0.535,0.0001,0.0763,0.461,133.98,321061
30,0.604,0.871,7,-7.36,0.0466,0.0206,0,0.278,0.219,140.032,209914
53,0.604,0.949,10,-3.577,0.16,0.812,0.00043,0.981,0.664,144.864,222726
66,0.604,0.661,0,-5.914,0.0375,0.234,0,0.0951,0.506,107.016,221440
53,0.604,0.693,6,-4.493,0.0398,0.294,0,0.359,0.371,162.099,242064
11,0.604,0.871,7,-10.931,0.0511,0.00046,0.579,0.305,0.49,126.133,261760
7,0.604,0.59,9,-13.388,0.0434,0.00117,0.00011,0.0896,0.415,125.257,248800
49,0.604,0.76,5,-4.173,0.392,0.0673,0,0.0697,0.919,204.957,221747
66,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040
69,0.604,0.712,7,-5.53,0.198,0.141,0,0.141,0.685,71.976,188173
55,0.604,0.417,10,-12.598,0.0385,0.0681,0,0.0425,0.558,74.57,323827
59,0.604,0.685,7,-5.679,0.0277,0.00543,0.063,0.0706,0.245,104.971,238200
20,0.604,0.738,6,-6.53,0.0504,0.0265,0.782,0.331,0.216,94.891,148280
0,0.604,0.892,11,-4.905,0.245,0.0253,0.849,0.0706,0.52,144.038,245435
43,0.604,0.77,9,-4.404,0.135,0.172,0,0.131,0.792,84.459,162337
66,0.604,0.639,11,-8.501,0.128,0.134,0,0.0879,0.491,171.887,220604
66,0.604,0.59,8,-7.469,0.0318,0.362,0,0.0959,0.359,90.994,177145
14,0.604,0.826,0,-4.804,0.0434,0.00782,0.15,0.154,0.241,167.985,187147
55,0.604,0.417,10,-12.598,0.0385,0.0681,0,0.0425,0.558,74.57,323827
35,0.604,0.814,10,-5.998,0.343,0.327,0.00001,0.318,0.606,92.044,184068
0,0.604,0.877,11,-4.899,0.065,0.00022,0.731,0.157,0.354,125.001,153600
0,0.604,0.631,2,-8.006,0.312,0.417,0,0.118,0.53,79.094,181427
41,0.604,0.88,1,-4.059,0.0967,0.0135,0.467,0.0706,0.242,124.665,161932
0,0.604,0.966,7,-2.378,0.073,0.0015,0.331,0.11,0.234,127.981,204492
51,0.604,0.796,1,-2.416,0.0597,0.0126,0,0.106,0.225,127.991,200625
4,0.604,0.656,7,-6.703,0.048,0.0138,0.0516,0.0794,0.198,129.982,373385
16,0.604,0.807,10,-7.658,0.0554,0.00055,0.866,0.182,0.529,127.865,95625
57,0.604,0.903,0,-4.231,0.0449,0.00018,0.53,0.0586,0.078,125.989,293333
32,0.604,0.944,6,-4.628,0.0638,0.00175,0.512,0.146,0.15,126.009,154762
66,0.604,0.964,8,-4.713,0.033,0.0002,0.611,0.858,0.078,127.929,157031
36,0.604,0.81,10,-6.175,0.0915,0.0133,0.0819,0.163,0.064,127.985,185625
62,0.604,0.894,5,-4.755,0.113,0.0512,0.00032,0.234,0.415,127.964,204375
34,0.604,0.966,7,-2.683,0.085,0.0524,0.0217,0.247,0.118,128.043,142573
39,0.604,0.889,8,-4.194,0.0785,0.00304,0.0333,0.0952,0.406,130.02,172620
24,0.604,0.938,8,-4.29,0.0458,0.00031,0.0117,0.0621,0.135,127.994,285000
48,0.604,0.851,10,-7.593,0.0405,0.00136,0.00023,0.167,0.144,127.97,214224
54,0.604,0.898,6,-2.495,0.284,0.0463,0.00001,0.262,0.511,112.135,211191
0,0.604,0.978,3,-1.651,0.0443,0.0156,0.00247,0.319,0.424,150.06,197449
30,0.604,0.562,11,-7.091,0.0725,0.58,0.00002,0.169,0.487,137.983,199718
66,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040
66,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040
4,0.604,0.656,7,-6.703,0.048,0.0138,0.0516,0.0794,0.198,129.982,373385
51,0.604,0.796,1,-2.416,0.0597,0.0126,0,0.106,0.225,127.991,200625
62,0.604,0.894,5,-4.755,0.113,0.0512,0.00032,0.234,0.415,127.964,204375
1,0.604,0.699,11,-5.805,0.0624,0.0208,0,0.341,0.367,128.056,186562
65,0.604,0.874,7,-4.949,0.0295,0.00056,0.812,0.112,0.835,125.99,157432
39,0.604,0.921,9,-1.44,0.0459,0.0868,0,0.0841,0.252,130.03,219360
51,0.605,0.854,11,-4.128,0.0488,0.0673,0,0.54,0.165,124.024,214641
0,0.605,0.894,9,-3.885,0.0385,0.0119,0,0.0887,0.545,122.051,197252
48,0.605,0.565,8,-6.029,0.0499,0.798,0,0.0946,0.639,96.181,186953
35,0.605,0.784,11,-9.841,0.0731,0.191,0.124,0.562,0.255,92.008,211107
74,0.605,0.664,8,-7.162,0.0316,0.00548,0.00000300000000000000,0.204,0.164,103.997,176417
85,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
63,0.605,0.902,10,-5.406,0.0511,0.0185,0.00000,0.0534,0.875,132.612,202587
85,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
14,0.605,0.333,11,-12.627,0.0304,0.404,0.939,0.145,0.0961,119.973,331467
33,0.605,0.789,4,-7.035,0.0338,0.00219,0.0178,0.127,0.434,136.041,243800
53,0.605,0.668,7,-4.515,0.0407,0.4,0.013,0.594,0.416,144.027,243013
55,0.605,0.926,7,-4.831,0.0372,0.0714,0.00002,0.0953,0.49,129.844,236547
0,0.605,0.997,4,-3.255,0.0314,0.00901,0.411,0.15,0.816,129.999,317147
38,0.605,0.733,10,-7.709,0.0339,0.00749,0.587,0.209,0.225,123.945,367573
30,0.605,0.69,3,-11.003,0.0295,0.198,0.00132,0.291,0.694,112.005,266867
46,0.605,0.764,1,-6.195,0.0461,0.00089,0.118,0.097,0.406,88.027,269596
53,0.605,0.725,0,-5.854,0.0344,0.0461,0.00002,0.121,0.559,88.979,220667
36,0.605,0.846,9,-5.177,0.029,0.0421,0.00215,0.131,0.483,110.025,262250
41,0.605,0.45,7,-9.825,0.0522,0.861,0.00769,0.0857,0.144,101.085,210813
57,0.605,0.829,10,-2.377,0.444,0.0392,0,0.196,0.708,176.103,278533
32,0.605,0.885,10,-4.827,0.17,0.259,0,0.192,0.753,145.915,235533
0,0.605,0.868,7,-5.612,0.239,0.00084,0,0.118,0.626,163.494,259187
38,0.605,0.585,7,-7.76,0.134,0.176,0,0.527,0.432,140.017,253719
1,0.605,0.404,4,-12.366,0.0256,0.588,0.00143,0.104,0.867,94.285,153413
33,0.605,0.79,7,-6.666,0.0288,0.124,0.844,0.162,0.692,114.055,341093
67,0.605,0.704,5,-6.564,0.0476,0.241,0,0.137,0.4,80.925,220413
2,0.605,0.796,4,-3.618,0.0421,0.00286,0.00054,0.279,0.961,103.671,187720
56,0.605,0.846,2,-7.755,0.0337,0.00059999999999999995,0.886,0.0526,0.952,124.247,176533
46,0.605,0.545,0,-13.603,0.0297,0.0902,0.244,0.149,0.865,90.179,218133
61,0.605,0.48,0,-6.356,0.0285,0.00576,0.00007,0.143,0.811,90.022,222627
57,0.605,0.813,10,-3.32,0.0408,0.0974,0,0.329,0.476,132.049,214592
39,0.605,0.445,6,-12.482,0.0426,0.59,0,0.0492,0.256,143.908,242467
62,0.605,0.815,10,-3.901,0.0669,0.296,0.00039,0.172,0.555,169.906,200005
47,0.605,0.793,7,-3.084,0.297,0.0825,0,0.124,0.647,184.032,196640
85,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
0,0.605,0.744,6,-4.869,0.0845,0.0526,0.00000,0.104,0.279,114.012,189227
45,0.605,0.878,8,-5.829,0.112,0.122,0,0.237,0.704,84.148,340200
14,0.605,0.633,1,-5.899,0.251,0.119,0,0.225,0.592,87.26,229040
62,0.605,0.584,11,-7.043,0.197,0.286,0,0.235,0.464,125.802,245400
58,0.605,0.596,9,-6.65,0.029,0.139,0.00055,0.101,0.119,126.066,184000
0,0.605,0.612,5,-6.716,0.0386,0.356,0,0.0851,0.439,129.834,244560
29,0.605,0.831,9,-3.6,0.049,0.00834,0.0509,0.0929,0.693,93.998,225827
31,0.605,0.773,7,-5.662,0.136,0.0548,0,0.107,0.604,82.823,228333
30,0.605,0.774,6,-6.269,0.315,0.378,0.00001,0.0438,0.679,96.795,192002
38,0.605,0.837,5,-6.631,0.0592,0.42,0.00001,0.102,0.527,97.191,318400
63,0.605,0.226,2,-10.617,0.0347,0.715,0.0001,0.35,0.142,122.713,243213
36,0.605,0.656,1,-7.808,0.1,0.469,0,0.122,0.577,76.477,256973
40,0.605,0.408,9,-10.012,0.0309,0.541,0.00051,0.0919,0.467,139.936,229187
31,0.605,0.692,2,-8.406,0.121,0.128,0.00001,0.059,0.63,92.808,290904
41,0.605,0.969,5,-1.88,0.118,0.0156,0.433,0.271,0.403,150.119,230400
7,0.605,0.848,7,-4.476,0.1,0.25,0.0001,0.122,0.38,128.026,200625
2,0.605,0.973,11,-2.982,0.0478,0.00477,0.293,0.0718,0.258,125.005,159360
41,0.605,0.867,2,-4.993,0.0447,0.0102,0.00005,0.861,0.296,128.024,204395
5,0.605,0.964,8,-4.713,0.033,0.0002,0.611,0.858,0.078,127.93,157031
36,0.605,0.805,0,-5.316,0.0379,0.0283,0,0.111,0.589,125.995,157143
12,0.605,0.8,5,-6.235,0.0545,0.155,0.0562,0.121,0.836,128.074,211880
45,0.605,0.658,7,-4.428,0.0396,0.0713,0,0.141,0.475,120.04,156625
60,0.605,0.812,11,-4.699,0.0403,0.515,0,0.419,0.451,110.081,190245
74,0.605,0.664,8,-7.162,0.0316,0.00548,0.00000300000000000000,0.204,0.164,103.997,176417
40,0.605,0.771,0,-3.799,0.0716,0.014,0,0.0978,0.406,147.937,150920
7,0.605,0.848,7,-4.476,0.1,0.25,0.0001,0.122,0.38,128.026,200625
0,0.605,0.726,3,-8.542,0.0801,0.103,0.00038,0.17,0.162,119.777,274508
47,0.605,0.903,7,-4.543,0.0637,0.188,0.00814,0.0989,0.55,120.041,307653
28,0.605,0.881,5,-5.526,0.0583,0.00215,0.746,0.448,0.159,129.99,190279
36,0.606,0.621,1,-7.939,0.0551,0.00049,0.0691,0.091,0.516,123.945,280826
20,0.606,0.808,0,-3.815,0.0334,0.00664,0,0.277,0.598,119.897,177307
42,0.606,0.475,5,-8.717,0.0305,0.327,0.00089,0.133,0.36,87.987,213964
64,0.606,0.72,5,-6.253,0.0283,0.00015,0.00165,0.0745,0.179,127.986,251613
31,0.606,0.758,5,-5.721,0.027,0.00029,0.11,0.143,0.435,116.043,219052
79,0.606,0.799,9,-4.452,0.0261,0.0128,0,0.15,0.638,103.014,232907
63,0.606,0.775,0,-6.038,0.04,0.0086,0.498,0.305,0.508,140.013,258547
0,0.606,0.658,2,-5.983,0.0302,0.195,0.827,0.118,0.566,127.999,367900
0,0.606,0.481,6,-11.94,0.0592,0.0957,0.00282,0.0975,0.0936,124.88,230113
0,0.606,0.877,11,-6.725,0.0554,0.085,0.00001,0.26,0.876,167.848,190280
30,0.606,0.775,0,-6.038,0.04,0.0086,0.498,0.305,0.508,140.013,258547
54,0.606,0.554,11,-8.965,0.0583,0.863,0.738,0.0943,0.537,79.983,144000
44,0.606,0.446,8,-11.739,0.361,0.829,0.524,0.136,0.288,79.94,84341
80,0.606,0.715,11,-5.608,0.173,0.294,0.00013,0.124,0.393,174.049,200493
40,0.606,0.549,0,-11.261,0.167,0.00237,0,0.198,0.524,176.051,308245
42,0.606,0.683,9,-8.78,0.24,0.385,0,0.104,0.519,149.791,237180
24,0.606,0.789,1,-3.865,0.0817,0.00213,0.00001,0.501,0.844,167.977,190533
35,0.606,0.881,1,-3.237,0.0711,0.361,0.44,0.185,0.163,80.006,180004
61,0.606,0.829,1,-3.455,0.036,0.00172,0.00005,0.276,0.384,140.033,210017
46,0.606,0.71,3,-8.441,0.0739,0.328,0,0.115,0.795,106.918,186707
69,0.606,0.887,4,-4.404,0.0598,0.00024,0,0.337,0.903,119.974,193000
52,0.606,0.913,9,-7.865,0.0417,0.0154,0.905,0.326,0.817,146.15,195307
69,0.606,0.282,9,-12.207,0.0339,0.501,0.0000,0.152,0.563,67.409,274040
33,0.606,0.817,0,-5.666,0.0331,0.0171,0.258,0.137,0.369,129.999,188960
24,0.606,0.932,8,-6.249,0.0334,0.0524,0.00015,0.109,0.626,116.074,292520
21,0.606,0.841,2,-4.883,0.0452,0.0102,0.00000,0.075,0.649,95.068,205307
23,0.606,0.413,11,-7.316,0.0292,0.184,0,0.127,0.563,83.062,212788
0,0.606,0.792,7,-7.477,0.0483,0.00264,0.0929,0.0853,0.569,122.88,296507
0,0.606,0.947,6,-4.446,0.0371,0.00087,0.314,0.0514,0.789,119.104,235040
